0,1,2,3,4,5,6,7,8,9,10,target
0.17209696099999996,-0.08176990080832533,0.21328020179096985,2.8213491694600186,-0.03535500035907828,0.5699315768602514,0.7445650346214283,2.331512014650297,-1.2469212810674155,-0.34918425730775554,-1.3931524599320142,1
-0.6575011275546778,0.21589563182573338,0.04800112127963277,-0.9447652731293518,0.14774707921666466,-1.2530186615443926,-0.14968462420742984,-0.00915417163991291,0.7400286396601164,0.0013418465592983254,-0.8242756777405115,1
1.47575110015735,0.017451943403027755,0.543838362813645,0.10028218999754167,0.1935225991106004,-0.3121411191419957,-0.9733356257603255,0.35866480049140786,0.4751019835631118,-0.43681578327451914,-0.33666700729065185,1
0.40912498630133665,-0.4786572776537374,-0.11727795923170477,0.4157682166018868,0.559726758262086,0.6875412696605511,1.121091206759895,0.5258552423693013,0.01148033539335514,-0.787341887141573,-0.4992032307739379,1
0.40912498630133665,-0.4786572776537374,-0.11727795923170477,0.4157682166018868,0.559726758262086,0.6875412696605511,1.121091206759895,0.5258552423693013,0.01148033539335514,-0.787341887141573,-0.4992032307739379,1
1.47575110015735,0.017451943403027755,0.543838362813645,0.10028218999754167,0.1935225991106004,-0.3121411191419957,-0.9733356257603255,0.35866480049140786,0.4751019835631118,-0.43681578327451914,-0.33666700729065185,1
-0.7760151402053457,0.4143393202484395,-1.4395106033224039,0.12000006666031317,-0.03535500035907828,-0.3121411191419957,-0.05555308117281319,0.29178862374026543,-0.05475132863089455,-0.17392120537422887,-0.7430075659988684,1
0.17209696099999996,-0.08176990080832533,0.21328020179096985,2.8213491694600186,-0.03535500035907828,0.5699315768602514,0.7445650346214283,2.331512014650297,-1.2469212810674155,-0.34918425730775554,-1.3931524599320142,1
-0.6575011275546778,0.21589563182573338,0.04800112127963277,-0.9447652731293518,0.14774707921666466,-1.2530186615443926,-0.14968462420742984,-0.00915417163991291,0.7400286396601164,0.0013418465592983254,-0.8242756777405115,1
1.47575110015735,-0.5778791218650905,0.7917569835806507,-0.9644831497921235,-0.08113052025301401,-0.4297508119422953,-0.22028328148339232,-0.0760303483910554,0.2101753274661101,-0.34918425730775554,0.39474599838413826,1
1.47575110015735,-0.08176990080832533,0.6264779030693132,-0.9743420881235092,-0.5846612390863065,-1.429433200744842,-1.773453741554567,-1.0791729996583042,-1.3131529450916652,0.6147625283266435,1.2074271158005714,0
2.0683211634106913,-0.4786572776537374,0.543838362813645,-0.4321004798972909,-0.49311019929843497,-1.0766041223439433,-0.6909409966564756,0.2249124469891229,-0.3196779847278992,0.3518679504263527,-0.6617394542572255,0
1.2387230748560145,-0.9747664987105025,0.2959197420466386,-1.0236367797804382,-0.26423259982875663,-1.135408968744093,-1.491059112450717,-0.677915939151412,-0.05475132863089455,1.2281832100939876,0.23220977490085223,0
-0.30195908960267337,-1.1732101871332083,0.543838362813645,-0.9644831497921235,-0.08113052025301401,0.7463461160607009,0.10917711913776595,-0.9454206461560191,2.3295885762421444,0.2642364244595891,1.532499562767145,1
1.712779125458688,1.4065577623619692,2.361908248438356,2.535439957849831,-0.26423259982875663,0.3347121912596522,0.7916308061387367,2.064007307645727,-1.3793846091159179,1.578709313961042,-0.6617394542572255,0
-0.30195908960267337,-1.0739883429218553,0.3785592823023074,-0.9644831497921235,-0.6304367589802422,-0.4297508119422953,-0.6203423393805131,-0.8785444694048766,0.4088703195388621,0.5271310023598799,0.7198184453507118,1
-0.6575011275546778,2.0018888276300872,-2.4311850863904283,-1.0433546564432097,0.01042051953485746,-0.3121411191419957,-0.9262698542430172,-0.41041123214680497,0.3426386555146124,-1.1378679910086273,-0.7430075659988684,1
-0.7760151402053457,3.7878820234344412,1.204954684858994,-1.0236367797804382,-0.7677633186620493,-0.3709459655421455,-1.491059112450717,-1.6141824136675182,0.9387236317328714,-0.8749734131083367,1.8575720097337185,1
0.6461530116026734,0.6127830086711457,0.7091174433249819,-1.0433546564432097,-0.5846612390863065,-1.0766041223439433,0.7680979203800825,-0.7782302042781257,-0.4521413127764015,0.3518679504263527,0.6385503336090688,1
-0.4204731022533412,0.31511747603708645,-1.6047896838337412,0.21858944997417104,-0.08113052025301401,-0.07692173354139646,-0.12615173844877567,0.49241715399373,0.2101753274661101,0.08897337252606193,-0.8242756777405115,0
-0.7760151402053457,3.7878820234344412,1.204954684858994,-1.0236367797804382,-0.7677633186620493,-0.3709459655421455,-1.491059112450717,-1.6141824136675182,0.9387236317328714,-0.8749734131083367,1.8575720097337185,1
-0.538987114904009,0.31511747603708645,0.3785592823023074,-0.6884328765133214,-0.3557836396166281,-0.9589944295436436,-0.8556711969670547,-0.9454206461560191,-0.12098299265514718,-1.225499516975391,0.39474599838413826,1
-0.0649310643013367,-0.1809917450196784,0.7091174433249819,-0.9250473964665803,0.14774707921666466,0.3347121912596522,-0.3850134817939715,-0.3435350553956625,1.8659669280723876,-0.08628967940746526,-0.011594560324078303,1
0.883181036904009,3.8871038676457945,-1.6047896838337412,-0.9644831497921235,1.2921350765650568,-0.6061653511427447,0.69749926310412,-0.10946843676662664,-0.9157629609461612,0.1766048984928255,-0.9868119012237976,0
-0.30195908960267337,-0.08176990080832533,0.6264779030693132,-1.0039189031176665,0.28507363889847154,-1.135408968744093,0.08564423337911178,0.35866480049140786,1.5348086079511303,-0.17392120537422887,-0.4179351190322949,1
0.17209696099999996,-0.28021358923103146,-0.11727795923170477,0.5143575999157447,0.01042051953485746,1.2167848872618994,2.5095314665204906,0.49241715399373,0.4088703195388621,0.08897337252606193,-0.09286267206572132,1
0.05358294834933216,-0.37943543344238456,0.13064066153530107,-1.0630725331059814,0.28507363889847154,-0.01811688714124666,0.17977577641372844,-0.3435350553956625,1.7335036000238853,-0.43681578327451914,-0.4179351190322949,1
0.17209696099999996,0.017451943403027755,0.4611988225579762,0.4552039699274298,0.23929811900453582,-0.1945314263416961,0.06211134762045762,0.6930456842471574,1.2698819518541258,0.3518679504263527,-0.011594560324078303,1
0.6461530116026734,-0.08176990080832533,1.204954684858994,-1.0433546564432097,0.0561960394287932,-1.0766041223439433,-0.14968462420742984,-0.8785444694048766,0.01148033539335514,0.0013418465592983254,0.8823546688339979,1
0.40912498630133665,0.4143393202484395,0.21328020179096985,-0.8658937664782655,-0.5846612390863065,0.09949280565905295,-0.5732765678632048,-1.1460491764094465,-0.5846046408249038,1.9292354178280955,1.451231451025502,1
1.9498071507600234,-0.37943543344238456,0.4611988225579762,0.7904078731945468,-0.08113052025301401,-0.9001895831434937,0.08564423337911178,1.1277408331296208,0.07771199941760777,0.3518679504263527,-0.4179351190322949,1
1.712779125458688,-1.3716538755559142,0.04800112127963277,-1.0433546564432097,-0.17268156004088517,-1.6646525863454413,-2.1499799136930338,-0.2097827018933775,1.8659669280723876,-0.787341887141573,-0.25539889554900885,1
0.6461530116026734,-0.28021358923103146,0.21328020179096985,-0.8560348281468798,0.1935225991106004,-0.2533362727418459,-0.902736968484363,-0.677915939151412,0.01148033539335514,-0.43681578327451914,0.23220977490085223,1
-0.7760151402053457,-1.5700975639786203,0.04800112127963277,-0.9644831497921235,-0.03535500035907828,0.45232188405995183,-0.5026779105872423,-0.042592260015484155,1.5348086079511303,0.1766048984928255,-1.230616236448728,1
-1.250071190808019,-0.08176990080832533,-1.108952442299729,1.687571261350653,-0.08113052025301401,-0.7825798903431942,0.9563610064493158,0.7264837726227287,1.203650287829876,-1.0502364650418639,-0.25539889554900885,0
0.5276389989520045,0.017451943403027755,0.7917569835806507,-0.9250473964665803,1.5667881959286711,-0.841384736743344,-0.3614805960353173,-1.1794872647850179,0.01148033539335514,-0.6120788352080463,1.8575720097337185,0
-0.4204731022533412,1.1088922297279105,-0.861033821532723,-0.19548595994403195,0.23929811900453582,-0.6061653511427447,0.2503744336896909,-0.2097827018933775,0.3426386555146124,-1.225499516975391,-0.4179351190322949,0
0.17209696099999996,0.5135611644597926,-0.11727795923170477,-1.0236367797804382,0.3308491587924073,0.15829765205920276,-0.008487309655504868,-1.1460491764094465,-0.38590964875215183,-1.8389201987427353,0.5572822218674244,1
0.5276389989520045,-0.37943543344238456,0.4611988225579762,2.2791075612338,0.5139512383681503,0.5699315768602514,0.2503744336896909,1.963693042519013,0.14394366344185747,-1.1378679910086273,-1.5556886834153016,0
0.5276389989520045,-0.37943543344238456,0.4611988225579762,2.2791075612338,0.5139512383681503,0.5699315768602514,0.2503744336896909,1.963693042519013,0.14394366344185747,-1.1378679910086273,-1.5556886834153016,0
-0.18344507695200452,-0.4786572776537374,0.4611988225579762,-0.7673043831644077,5.778136026170754,1.628418812062948,0.4621704055175784,-0.10946843676662664,-0.5183729768006542,-1.1378679910086273,-0.9055437894821545,1
-0.18344507695200452,-0.37943543344238456,0.4611988225579762,-0.6884328765133214,5.82391154606469,1.628418812062948,0.43863751975892423,-0.10946843676662664,-0.5846046408249038,-1.313131042942154,-0.9055437894821545,1
0.17209696099999996,0.31511747603708645,-0.6131152007657169,0.19887157331139954,1.0632574770953787,-0.4297508119422953,0.5092361770348868,0.45897906561812163,-0.38590964875215183,-0.261552731340992,-0.580471342515581,1
-0.30195908960267337,-0.37943543344238456,-0.5304756605100481,-0.9842010264548952,0.5139512383681503,-0.13572657994154627,0.3209730909656534,-0.2097827018933775,0.2101753274661101,0.6147625283266435,-0.8242756777405115,1
-0.18344507695200452,-0.4786572776537374,-0.6131152007657169,-0.9842010264548952,0.6512777980499571,-0.13572657994154627,0.36803886248296175,-0.2097827018933775,0.3426386555146124,0.6147625283266435,-0.8242756777405115,1
0.6461530116026734,-0.9747664987105025,-0.19991749948737353,-0.9842010264548952,0.559726758262086,0.15829765205920276,0.6739663773454658,-0.3100969670200912,-0.18721465667939688,0.3518679504263527,-0.4179351190322949,1
-0.7760151402053457,1.7042232949960285,-0.6131152007657169,-0.3926647265717477,0.7886043577317643,1.628418812062948,1.5917489219329781,-0.00915417163991291,0.5413336475873645,0.2642364244595891,-0.580471342515581,0
-0.7760151402053457,1.8034451392073816,-0.6957547410213857,-0.3926647265717477,0.9259309174135716,1.569613965662798,1.6152818076916324,-0.042592260015484155,0.4088703195388621,0.2642364244595891,-0.580471342515581,0
0.17209696099999996,0.31511747603708645,-0.6131152007657169,0.19887157331139954,1.0632574770953787,-0.4297508119422953,0.5092361770348868,0.45897906561812163,-0.38590964875215183,-0.261552731340992,-0.580471342515581,1
0.05358294834933216,-0.8755446544991494,0.13064066153530107,-0.27435746659511834,0.9717064373075073,-0.1945314263416961,0.27390731944834507,0.32522671211583665,1.1374186238056234,-0.08628967940746526,-0.580471342515581,0
0.40912498630133665,-0.8755446544991494,-0.19991749948737353,-0.9447652731293518,0.7428288378378286,-0.2533362727418459,0.8151636918973908,-0.7782302042781257,1.0711869597813737,-0.43681578327451914,0.9636227805756409,1
-0.30195908960267337,-0.28021358923103146,-0.3651965799987111,-1.0433546564432097,1.017481957201443,0.2171024984593526,-0.33794771027666315,-0.8785444694048766,1.004955295757121,0.7900255802601697,0.39474599838413826,1
-0.7760151402053457,-1.1732101871332083,-0.034638418976036,-1.0433546564432097,0.5139512383681503,-0.841384736743344,-1.326328912140138,-1.0122968229071616,0.8724919677086188,-0.261552731340992,0.31347788664249526,1
-0.538987114904009,-0.9747664987105025,0.13064066153530107,-1.0630725331059814,-0.03535500035907828,0.2171024984593526,-0.7144738824151298,-0.9788587345315903,0.8062603036843691,-1.225499516975391,0.31347788664249526,1
-0.0649310643013367,-0.7763228102877964,2.1139896276713497,-1.0827904097687528,4.633748028822362,0.15829765205920276,-0.14968462420742984,-0.3435350553956625,-0.9157629609461612,-0.9626049390751003,-1.1493481247070851,1
0.05358294834933216,-0.28021358923103146,0.13064066153530107,-1.0039189031176665,-0.3100081197226924,-0.3709459655421455,1.2387556355531657,-1.0791729996583042,-0.38590964875215183,0.2642364244595891,0.39474599838413826,1
0.40912498630133665,-0.6771009660764435,0.04800112127963277,1.0861760231361204,-0.12690604014694976,0.09949280565905295,1.7564791222435574,0.7264837726227287,-0.6508363048491564,0.08897337252606193,-0.7430075659988684,1
-1.0130431655066823,-0.8755446544991494,-0.6131152007657169,1.1847654064499782,0.10197155932272893,0.8639558088610004,0.2033086621723826,1.0608646563784783,0.7400286396601164,-1.1378679910086273,-1.311884348190371,1
-0.30195908960267337,1.0096703855165574,-1.5221501435780727,-0.35322897324620467,-0.08113052025301401,-0.6061653511427447,-1.4204604551747546,-0.3100969670200912,-0.5183729768006542,-0.9626049390751003,-0.25539889554900885,1
0.6461530116026734,-0.7763228102877964,0.21328020179096985,-1.0236367797804382,-0.3557836396166281,0.5111267304601016,-0.6438752251391673,-0.47728740889794746,1.1374186238056234,-1.313131042942154,-0.4992032307739379,1
