0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,target
-0.8723316388192923,-1.3698459716883307,0.20089050335957848,-0.24809257370384163,0.9306133376296715,0.21493274270669366,0.21959918422092006,-0.8850417772297761,-0.5881779088347144,-1.0975609206734867,0.22509265564606443,0.09804108340553304,0.35867171429290423,1.2134611431089664,0.46028851451622094,0.45302437738422985,-0.019974866372752715,-1.1561795288602303,-0.6617172549002598,-0.9160316239286097,-0.9476152535857888,-0.8655158334690713,0.5378089051989178,0.7771038307101141,0.3793945488266626,0.5608877902981529,-0.7566377825392475,-0.7414557090273943,0.48544946149684187,-0.4873775535300192,0.8349427452160567,0.3810978231377997,0.6262824994957017,0.760165066782322,0.26426311068836916,-0.6025382826593146,-0.41257208946545476,-0.8878553020722737,0.5054175796016278,-0.16199535565308315,0.8023621699266615,0.8955976831045861,0.8931297405627409,1.1338457607546093,0
0.7063248358114491,-0.30908937528234415,0.04894216229156822,-0.24809257370384163,1.498164185384633,1.905895315161567,0.45940688232720145,-0.4630665013005796,0.6335183558382397,0.08235724331554337,-0.05059422076448125,-0.0198731925822033,0.6120191950236068,0.8359922593690512,0.8672323336414892,0.9781655152782506,0.5028966357375299,0.8548949610790628,-0.03741157624877761,0.021058198251232885,-0.16234749223443656,0.7618977407298145,0.7751559757577792,1.3254302651699466,1.216570949956571,0.9119357040571937,0.5853600422914766,0.7784573375009309,0.8388646113800233,0.6487965453569005,0.17343024381342387,-0.10692672735521108,0.1596292138249508,0.49588893028378034,0.13804083778354892,0.7701385216925365,-0.28551701693111053,-0.45467601353267206,0.2567446795642173,0.70621697929784,0.3165782711275262,0.6978651185602714,0.26744094887956116,0.5140479074576744,0
0.5848897223783152,-0.30908937528234415,0.20089050335957848,-0.6061505044007381,0.24955232032371752,0.0035624211498345025,1.058926127592905,-0.4630665013005796,0.7445816526266901,0.7259489691277417,0.22509265564606443,0.09804108340553304,0.10532423356220162,-0.2964143918506941,-0.04839125939036444,0.10293028545488271,0.6074709361595863,0.4526800630912042,1.0863386453238904,1.0752842482035558,0.9370273736574566,0.21942654933018596,-1.5983147298308342,-2.1838589153729813,-0.38167490674598126,-1.3347709440006674,1.4112048575719223,0.5884682066848903,0.9272183988508187,-0.108652853901046,0.17343024381342387,-0.35093900260171645,-0.15147297662221654,-0.16480141096257372,1.1478190210221106,0.6786267347357464,0.095648200671922,0.08679809714182997,-0.15771015383146675,-0.7144941142582161,-0.09980792784316128,-1.2794605268828745,-0.12361454592242616,-0.31234923027157213,0
0.34201949551204724,0.6455915614830438,0.20089050335957848,1.0647865055181123,-0.4315086969822364,-0.10212273962859508,-0.3799200610447835,-0.4630665013005796,-0.47711461204626404,-0.34670390722592215,-0.6019679735855726,-0.13778746856993965,0.4853454546582555,0.9618152206156896,0.35855255973490385,-0.15964028349212764,-0.7519949693271483,-1.1561795288602303,-0.5368561191699633,-0.681759168383649,-1.1046688058560592,-0.8655158334690713,0.7751559757577792,0.7771038307101141,0.455501494383927,0.28004945929092023,-0.6534071806291918,-0.7414557090273943,0.750510823909228,0.951776305060079,-0.3227041322385507,0.6251100983843051,0.1596292138249508,0.3637508620345095,-0.36684825383573194,-0.14497934787536426,0.095648200671922,0.08679809714182997,0.5054175796016278,0.70621697929784,0.38597597095597413,0.5001325540159569,0.5020742457607535,0.8583800481781938,0
0.46345460894518115,0.11521326328005045,-1.1666445662525138,-0.3674452172694738,-0.4315086969822364,-0.630548543520743,-0.14011236293850204,-0.04109122537138309,0.9667082462035909,0.6186836814923752,-1.1533417264066639,0.09804108340553304,0.4853454546582555,0.4585233756291361,0.1550806501722697,-0.07211676050979086,0.7120452365816428,0.8548949610790628,0.4620329666724082,0.48960310934115414,1.408188030468268,0.6262799428799074,0.6564824404783485,0.3384426831422481,-1.294958253433154,-1.3347709440006674,-2.5115580150101944,-2.071379624739679,-0.30973462574031624,-1.0933370729363765,0.6695646198653985,0.259091685514547,0.6262824994957017,0.6280269985330512,0.39048538359318935,0.5871149477789563,0.6038684908092987,0.1950929192767304,0.33963564624335413,-0.004138567480188027,-0.1692056276716092,-0.35670855900940635,-0.2800367438432211,-0.6566813709920915,0
-1.1152018656855602,0.4334402422018464,-0.10300617877644203,0.7067285748212158,0.47657265942570215,1.0604140289341304,0.3395030332740608,0.16989641259321514,-0.6992412056231648,-0.13217333195518938,0.22509265564606443,0.4517839113687421,0.7386929353889582,0.20687745313585934,-0.04839125939036444,-0.15964028349212764,-0.7519949693271483,-1.1561795288602303,0.5868941024027047,-0.33035048506620807,0.7799738213871862,-0.32304464206944267,1.1311765815960713,0.4481079700342146,0.5316084399411914,0.4906782075463447,0.5853600422914766,-0.646461143619374,-0.0446732633279302,0.5730516054311058,0.6695646198653985,0.3810978231377997,0.31518030904853445,0.3637508620345095,-0.11440370802609151,-0.4195147087457345,0.47681341827495455,0.3033877414116308,1.0856543463555854,1.0219305556436302,0.6635667702697657,0.6319542637121666,0.6584964436815485,0.9961129044664015,0
0.34201949551204724,0.11521326328005045,-1.0146962251845035,0.7067285748212158,0.24955232032371752,0.7433585465988416,0.21959918422092006,0.6973655075047107,0.6335183558382397,0.833214256763108,-0.6019679735855726,-0.13778746856993965,0.4853454546582555,1.5909300268488813,0.46028851451622094,0.36550085440189306,0.3983223353154733,1.0560024100729921,-0.16227271197907406,-0.4474867128386884,-0.319401044504707,-0.7298980356191641,0.41913536991948713,0.22877739625028162,0.5316084399411914,0.06942071103549576,0.5853600422914766,0.3034845104608293,0.5738032489676372,0.34581678565372187,0.8349427452160567,0.259091685514547,0.31518030904853445,0.3637508620345095,0.6429299294028298,0.6786267347357464,0.8579786358779872,0.8448618520861328,0.2567446795642173,0.31157500886560224,0.5247713706128699,0.8296868282564812,0.8149186416023434,0.5829143356017783,0
-0.6294614119530244,-0.5212406945635415,-1.318592907320524,-0.8448557915320025,-0.09097818832925943,0.8490437073772712,-0.26001621199164276,-0.25207886333598134,1.1888348397804915,0.6186836814923752,0.7764664084671558,-0.0198731925822033,0.8653666757543095,0.4585233756291361,1.4776480623293917,1.2407360842252608,0.7120452365816428,0.35212633859423953,1.0863386453238904,0.1381944260237132,-0.7905617013155184,-1.4079870248686999,-0.2929058417570969,-0.7582101857774168,0.6077153854984558,0.631097373049961,0.4821294403814209,-0.2664828819872927,0.22038809908445584,-0.108652853901046,0.17343024381342387,-0.7169574154714745,-0.9292284527401348,-0.693353683959657,0.26426311068836916,0.3125795869085861,0.095648200671922,-0.45467601353267206,-0.489274020548014,-0.47770893199887343,-0.1692056276716092,0.434221699167852,-0.2800367438432211,0.10084933859305113,0
-0.14372095822048858,-0.30908937528234415,-0.2549545198444523,-0.12873993013820945,0.02253198122173289,0.32061790348512326,0.09969533516777936,0.16989641259321514,0.07820187189598782,-0.6684997701320212,0.3629360938513373,0.21595535939326937,0.10532423356220162,0.20687745313585934,-0.5570710332969498,-0.24716380647446443,-0.019974866372752715,-0.45230345738147776,0.961477509593594,0.1381944260237132,0.9370273736574566,0.4906621450300003,1.4871971874343632,1.21576497827798,-0.38167490674598126,-0.6326751164825859,-1.582482597819693,-2.45135788637176,0.5738032489676372,0.34581678565372187,0.5041864945147403,0.259091685514547,-0.15147297662221654,-0.16480141096257372,0.39048538359318935,0.03804422603821589,1.1120887809466755,-0.12979154712797084,0.9198724129973118,1.1797873438165254,0.38597597095597413,0.6319542637121666,0.5020742457607535,0.3763150511694666,0
0.949195062677717,0.857742880764241,0.504787185495599,1.1841391490837445,0.13604215077272522,-0.3134930611854542,0.6992145804334828,-0.35757268231828043,0.18926516868443818,0.18962253095090972,1.0521532848777015,0.4517839113687421,-0.6547182086299062,-1.302998081823801,-1.3709586715474864,-2.085157789103537,-0.5428463684830352,-1.6589481513450537,0.08744955948151883,-0.21321425729372775,0.7799738213871862,-0.32304464206944267,-0.7675999828748196,-1.0872060464533162,-0.4577818523032457,-1.4049805267524758,0.5853600422914766,-1.216428536067496,-0.5747959881527023,0.34581678565372187,0.5041864945147403,0.259091685514547,-0.46257516706938384,-0.16480141096257372,0.01181856487872871,-0.053467560918574186,0.9850337084123313,0.5199773856814316,-0.3234920871897404,0.23264661477915466,-0.1692056276716092,-0.29079770416130146,0.03280765199836878,-0.31234923027157213,0
